 reviewerID,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,No_Of_Reviews,P_Filtered
ta8jfzozF3xt1xMftJkSYw,0,1,0,0,0,0,0,0,0,1,100
tAHMuChEo1Fs6qaRJ7pPng,125,170,44,226,117,113,164,0,6,170,2.71739
taqXW66KWMSh8NUMhrDdFA,0,1,0,0,0,0,0,0,0,1,100
t-BBcRCY0wony0B9eYcIlg,19,8,0,0,1,1,1,0,0,8,100
tbeb0eDCPplttY6u_hMvHQ,2,3,0,3,2,2,2,0,0,3,100
tberLbDfcfKmgo7zEBKRxg,0,1,0,0,0,0,0,0,0,1,100
tbitu6R_53xEZNgKsUH1xQ,28,27,0,23,7,6,1,89,2,27,18.5185
tbKPeHAnErcQMQnkUw4sBg,0,4,0,2,1,1,0,1,0,4,100
tbN8QnFPi9T-1umff9CUxg,0,1,0,0,0,0,0,0,0,1,0
tBne5MXUgIA_uJeg_goRmA,19,9,1,5,5,0,0,2,0,9,10
tbT7CVt53OVSprLiXQIT1w,0,5,0,2,0,0,0,0,0,5,100
tc970rE8eEQGL-PFlpYayw,0,2,0,1,0,0,0,0,0,2,100
tCgGvIyAHUsJi1q6YG1aLg,1,10,1,2,1,0,1,0,0,10,100
tcpLqqk1Bq4TPNhhcMAKjQ,0,10,0,1,0,0,0,0,0,10,100
tCxMUf3Xe-GuCsSRgoBfAQ,0,1,0,0,0,0,0,0,0,1,100
tCZC19oVnPesH1SOgRIwBw,0,2,0,0,0,0,0,0,0,2,100
tD-9L5m4aeDC14XkWc7RIA,0,3,0,1,0,0,0,0,0,3,100
tDCMstzppup0-Xo89eahtQ,0,3,0,0,0,0,0,0,0,3,100
tDFqZbtl15Yl7zCwSnGuEQ,15,11,1,10,6,5,1,0,0,11,0
tDoxvkfbddfibqeY2SR-GA,185,161,39,499,378,451,651,15,16,161,19.2771
tDVmAalRd1zNLJtEMRkmJQ,0,2,0,1,0,0,0,0,0,2,100
tE0aznXzQo-JRbHHHoFmfw,35,46,0,59,34,9,45,6,4,46,9.80392
tE48UFk0OWros8td6pIR8Q,0,3,0,2,1,0,0,0,0,3,100
teh5pIgQKw13qjGFqYSANQ,2,3,0,5,2,3,0,0,0,3,0
tejLupS-GgJUG_7uWXwetw,11,4,0,1,1,0,0,0,0,4,100
tepVkeOizXijqjtizn81EQ,0,2,0,0,0,2,0,0,0,2,0
tErf0kQgQrzteQAjGCLECw,0,3,0,1,0,0,0,0,0,3,100
T-fEzc9c5S_1G1eeZBtXcw,31,42,1,47,22,6,29,0,0,42,11.1111
tfME_-emW_59veFw_ab16A,1,2,0,0,0,0,0,0,0,2,100
tfv5eJsSRrTDVaweboP8-g,0,1,0,1,1,1,0,0,0,1,100
tgdcjcABoukdPHvjGwGprg,0,4,0,5,2,1,0,0,0,4,100
tgog1t_eE8cljEyCQtHS1Q,0,1,0,0,0,0,0,0,0,1,0
TH69bY471qAsQq2nfITcEg,16,181,71,89,7,5,7,95,1,181,15.4696
tHBtS3nTnd1xuHgVh3dcIw,0,2,0,0,0,0,0,0,0,2,100
tHdlZcq_YhL1q1pKpdy6AQ,0,4,0,0,0,0,0,0,0,4,100
thEvBLfPI-Prh1IXhMjFVw,0,1,0,3,0,0,0,0,0,1,100
thikJAJY1TPpj64JdbZC5Q,0,7,0,6,0,0,0,0,0,7,100
thMl0enXsaA0WXTwrhkHOQ,0,5,0,1,0,1,0,0,0,5,100
Thqmi80NG9cktPjGZ4MtSw,5,9,0,7,2,1,0,0,0,9,0
tisZszSNPfWE5cKY01YnnA,0,8,0,1,1,1,1,0,0,8,100
tiU1C6Tkcd26l8ukmcZMnA,0,3,0,0,0,0,0,0,0,3,100
tIvs1PpwC72_Cfi_hO45DQ,0,1,0,0,0,0,0,0,0,1,100
tIxxTRoMHTnWVEpDsGeOnA,0,12,0,5,2,2,2,0,0,12,7.69231
tj4oLR4T_HY2hS57RvVwZA,0,5,0,0,0,0,0,0,0,5,100
tj8wOOQUMbb_MTdowemrjg,0,8,1,0,0,0,0,0,0,8,100
TjI8wbY3j8LD25OFBwL7Lw,0,27,0,15,2,3,0,0,0,27,17.8571
tJlsvyij1G8e8e1onQ4yBQ,125,143,29,211,91,96,95,111,7,143,19.5804
tJSsvUZSfjU5GdMOBvc2mw,0,3,0,0,0,0,0,0,0,3,100
tk3P1Qv2lhpl3eCHMGwgVg,0,1,0,2,1,1,0,1,0,1,0
tkAZfTUWkYQ0e7-IWIWOKw,0,1,0,0,0,0,0,0,0,1,100
tKdKrZZBYAl2iK5GdDhI5Q,0,18,0,8,1,0,0,0,0,18,100
tkh-QE7w9od0PmmGJJDzHA,0,3,0,0,0,0,0,0,0,3,100
tKNRgtqmceQ0pwOXsRYdhA,1,6,0,3,1,1,0,0,0,6,16.6667
tko8kvTf-wKpU8P1ew7ELw,0,1,0,0,0,0,0,0,0,1,100
TKoNhi-sOt0YzPH2i_sEXw,1,2,0,0,1,0,0,0,0,2,0
tKZbCZlY-R7GdKrrztOr0g,1,2,1,0,0,0,0,0,0,2,0
tL80OD1MDuIpKmuNOSHEOQ,3,6,0,15,5,0,2,0,0,6,100
tlBoFfayUgHv0uNvDkXIMw,8,9,0,0,0,0,1,0,0,9,100
TlfhapcU1MSBju3obLS11A,8,281,56,102,25,14,7,43,4,281,18.8612
TlN-e6KUbDl1yj7L9PbizA,9,163,37,157,40,51,17,4,5,163,12.2699
tLqKJaJVwqN1ZszzGvjaIg,1,4,1,0,0,0,0,0,0,4,100
tlrV8hSboc_zKskqhKGJNQ,29,21,0,22,7,23,7,3,1,21,9.52381
TLze-BbGNRLlFE0Q-xk9aw,0,38,5,44,6,6,3,0,0,38,15.7895
tmAQidabVsSpJK1UbWDwMQ,0,1,0,3,1,0,0,0,0,1,100
tMARKIM2k5yLYYOzBy27fg,0,6,0,8,4,2,0,0,0,6,100
tMGnkC6tX9c3i2w8Eg8HIg,38,10,1,22,19,0,2,0,0,10,100
tN5SBt6z_nJSFajuVpeK_A,0,5,1,4,1,4,0,0,0,5,100
tnBWTTcmBgGGavzDb60Ymg,0,1,0,0,0,0,0,0,0,1,100
tNLEGGwu3toYh6vZSdqicA,0,1,0,2,2,0,0,0,0,1,100
tNRHyKzxU823JlHzcxVTyA,0,11,4,72,1,0,0,0,0,11,100
tO9WD5MrfrQ8Gze9wMqY4g,0,18,6,17,0,22,0,0,2,18,5.26316
tOeuiYywUJY1cCHCkqn1aw,2,9,1,16,8,2,2,0,0,9,100
tog_XDsyD9BWytL-L9siYQ,96,108,13,380,201,240,104,36,7,108,6.42202
t-oMuclDHaj5Pg5XrRonmA,28,51,10,44,11,2,20,11,1,51,15.6863
tosKi_OOpJVcQx25hVmJrw,0,1,0,0,0,0,0,0,0,1,100
tOx4BKmTzAXxdDPHMkMqwA,18,10,0,8,3,5,0,0,0,10,100
tOZuVZwkJcUnDka-YM1g6Q,0,2,0,3,0,0,0,0,0,2,100
tP1lC4Ctc42DucysU8p6cA,0,3,0,4,0,1,0,0,0,3,100
tp7uYIof0uQE4exAm3RKGg,1,3,0,2,0,0,0,0,0,3,100
TpbLY_Cyn_gCXljSQHpSSA,5,42,5,50,32,26,3,0,1,42,0
tPDlQAKf9jDjAM5pGHBy1g,0,4,1,2,0,1,0,0,0,4,100
tPN0sJWi02M-lgMINapujQ,0,4,0,0,0,0,0,0,0,4,100
tpSrgiMcq9Z3XLPNby-CFw,11,2,0,0,0,0,0,0,0,2,100
tpx_5H2_0MiJoNUohtNnMA,0,2,1,2,1,1,0,0,0,2,100
tq3fOXp7L5M1UebvPHY2pw,0,2,0,1,0,0,0,0,0,2,100
Tq6eoIbMEVzsCHfAL29ppA,1,31,7,16,6,5,1,2,0,31,14.7059
Tq81Pwvjv0Oizm34e01m0g,7,33,1,19,7,6,7,1,1,33,2.77778
tQkHSojlqF6-vSDqCVMXKg,0,8,0,5,3,1,0,0,0,8,100
tqoA1JcU1qDlUoHyAFwLZg,0,7,0,4,0,4,0,0,0,7,14.2857
tQooAXi52_kQgBPdFWtEXA,0,2,0,0,0,0,0,0,0,2,100
tqZDb7V0gND_Kage8T0Opw,15,38,0,13,3,2,1,2,0,38,14.6341
tr5HrFs1UGMZ00VlFiaLhg,0,3,1,0,0,0,0,0,0,3,100
tRJ3n8FXkCGO3xiBjxT8FA,0,4,0,7,2,4,0,0,0,4,0
TRKxLC3y-ZvP45e5iilMtw,0,4,0,0,0,0,0,0,0,4,0
tS7EgOxXDiyxFMgYypGqtQ,0,1,0,0,0,0,0,0,0,1,100
TsBUWbhRhuiEMXb56kL0Cg,8,35,0,27,7,9,11,0,0,35,11.1111
tse623XXgFht9Mxu7gYm5Q,2,6,0,1,0,0,0,0,0,6,100
TSmbWSd2xvkrib5F25S_bQ,11,17,1,2,1,0,0,3,0,17,16.6667
tSp6Gg3fBKYw42WSPAW5Aw,0,5,0,0,0,0,0,0,0,5,100
tT5a_v2lm3cyWI_sAWTQRg,0,2,0,0,0,0,0,0,0,2,100
ttFRhdnFs-ooRBPzXfOPmQ,1,37,0,3,0,3,0,0,0,37,100
tTlX1wtQQZ6MsjElvMM70A,3,5,0,1,0,0,0,0,0,5,100
ttMhcyZAM5ru4JhwgoBCww,0,1,0,0,0,0,0,0,0,1,100
TToYU8iVI_NtlW47n3HKVw,16,360,56,259,74,47,45,3,1,360,17.1745
tTx7sSYZVcn-TS8p-t1ebQ,0,6,0,1,1,0,0,0,0,6,100
tuvvn3OAAvEC8I2Bt7nGAw,17,1,0,0,0,0,1,1,0,1,0
tvekKH6VAFc22oTewjyQUg,7,41,1,20,9,8,0,0,2,41,100
tVi3MDjaCWxwJModWVkAyg,0,7,0,1,1,0,0,0,0,7,100
TvOwopkAJDtZQ0fUVgkF_w,3,76,0,57,18,20,15,0,1,76,6.17284
tWitU1Gj_GOscixKsHv8-Q,134,34,2,34,12,1,29,98,6,34,5.40541
tWPYvVwEsPs3be9hyPEOzw,0,2,0,2,1,0,0,0,0,2,100
tWq1AA4KMi96CQz070BlXg,1,1,0,0,0,0,0,0,0,1,0
tWy1BpsMj63_mpJH1D1AXQ,0,2,0,0,0,0,0,0,0,2,100
tx7RTGrlLKBG9c93lnio5Q,24,472,141,870,247,172,57,0,9,472,13.0802
ty32bQzyHHs0JW5mwOnMIg,0,1,0,0,0,0,0,0,0,1,100
tyd4N98vviYxh65rYV1mAA,0,1,0,0,0,1,0,0,0,1,100
tYDe_y5VrKLgE9VW4-UFDA,0,1,0,0,0,0,0,0,0,1,100
TYfZrIzz08VGmvvvGZhqyw,9,69,5,27,4,2,5,0,0,69,16
tyI4dftJcBFs0to9jLUK5A,20,94,18,197,57,58,32,0,2,94,17.3469
tyspUrSmKGixkG16NR83eg,0,3,0,2,0,1,0,0,0,3,100
tyYRBDAxJtiTgUX_Pr9oNA,0,1,0,0,0,0,1,4,0,1,0
tZ5U0noloIyw_1I0m5qAfw,0,4,1,0,0,0,0,0,0,4,100
tZx89DNe3EgYSiABUUi7Jg,17,4,1,5,0,0,0,0,0,4,100
tzy1rDnJOtBCRZM64GXcRQ,0,3,0,0,0,0,0,0,0,3,100
U_l0ZFTjlAtngfos9AHW7Q,10,38,0,10,8,6,10,53,1,38,10.5263
u_LKZu-uM_L8cmDE27c3tg,1,15,1,1,0,0,1,0,0,15,93.75
u1quNLkMCLopNJLuK7SvFw,0,1,0,0,0,0,0,0,0,1,100
U1u3Ym_wClJix2nmSMPoDg,18,31,2,110,74,124,91,0,0,31,18.1818
u2B638Eu5zFxFatt3ROVfg,0,2,0,0,0,0,0,0,0,2,100
u2UNsyrmweWN-XH751tuFA,0,1,0,0,1,0,0,0,0,1,0
U3_5hfWwhAAxCTuEo-iiuQ,1,1,0,0,0,0,0,0,1,1,0
u3F0as5BzCk6K6MCZCo4lQ,0,1,0,0,0,0,0,0,0,1,100
u3FzStjGuuz_V4EpagleEw,0,5,0,1,3,0,0,1,0,5,100
u3IeLQn2T8vIQTU1QvGYvw,66,12,0,5,3,0,2,2,1,12,8.33333
u3PfiyvKhYezlDjra-krcQ,0,4,0,1,0,0,0,0,0,4,100
U4Szbs8M4eejmmyKS3Aw-w,1,6,0,0,1,0,0,0,0,6,0
U4Zd0DtR3unwFkqjM-sOlw,5,6,0,13,5,0,2,0,0,6,16.6667
u5HGHKg9T4KCkSygxdpxng,20,137,5,191,79,63,35,0,1,137,17.8571
u6F7u6dsJF3TWAfHRhG5hw,0,5,1,11,0,0,0,0,0,5,100
u6tbb8CuOlYPepD1os67DQ,1,22,0,15,9,5,0,0,0,22,95.4545
u7kSH2NAUQRKu9nxVBotgg,0,2,0,0,0,0,0,0,0,2,100
u7ZBrAmD_pUDccbdcCJsXQ,8,20,0,16,3,2,1,0,0,20,10
u87__J3NrWPqE3VDLnp-Gw,3,6,0,1,1,3,0,0,0,6,100
U8A1aPeEaB2WgWuaeGtsqQ,0,1,0,0,0,0,0,0,0,1,0
u8AElT_dtoqlPwNbVbZqWg,38,3,0,2,0,0,0,0,0,3,100
u8oNZyxhk7gk_p1j2tLy0Q,0,6,1,9,5,1,0,0,1,6,100
u8QGeLc_5q5Li3BKagHDrA,10,1,0,0,0,0,0,0,0,1,100
u8VllCPN8URSJI4Nphtpyw,0,4,0,2,0,1,0,0,0,4,0
U9qXWeJyDHklyqEg0cAj7w,36,151,9,123,80,33,54,14,1,151,12.3377
uAeOt5zHTRUuPyX8_14MJw,0,2,0,0,0,0,0,0,0,2,100
uANHpdjd0q_JPAnikJUQsw,0,3,0,1,1,2,0,0,0,3,100
uAqJivmGeTGZyjYFUKgHcw,0,2,0,0,0,0,0,0,0,2,100
UAw0Z8mhpGaCbSiFoT_ilg,3,3,0,0,0,0,0,0,0,3,0
Ub3VU4TLZL7cpaDUvOjYTw,1183,123,27,264,133,82,482,129,12,123,7.31707
ub50UE95-gu7yIoed1zssA,7,18,0,19,2,7,0,0,0,18,15.7895
ub6gqWnkK0p6jbNggS7RA,6,114,37,148,43,25,15,0,1,114,19.1304
uBc6L4eLon14s2-BnSJBxg,0,5,0,2,0,1,0,0,0,5,100
Ubll8r8Tlvue6vzJP-zbJQ,0,27,0,28,14,8,2,0,0,27,7.40741
ubrZwUirsaQdKZCXJOj0wA,0,2,0,0,0,0,0,0,0,2,100
ucDil7nqZRc6P9ZrcicMug,0,2,0,13,0,1,1,0,0,2,0
ucl2LZZCaQGYwwd1A-GMXA,0,7,0,2,1,2,0,0,0,7,100
uCLbzOi24XmeEvib3-rEOQ,0,3,0,2,0,0,0,2,0,3,0
ucNK1J9d_Fq9GQmnjqkzzg,0,8,0,8,6,2,0,0,0,8,100
uCP91s-Ek8Efp9qh8vmSFg,5,17,1,18,12,3,5,22,1,17,11.7647
uCPdWqebxtIS8kR5fgbwFQ,0,6,1,3,1,1,1,0,0,6,100
uCPQS9cdsyxA-Hx6_4z3hA,0,2,0,0,0,0,0,0,0,2,100
uCYGyc1KORXFG1gLqQ5qHQ,3,5,0,3,0,0,0,0,0,5,100
ud3Y3FEa1m6mGA3wYzrCmA,0,4,0,2,1,0,0,0,0,4,100
uD9JSGo7UpKySBQq8UVwrg,0,7,0,0,0,0,0,0,0,7,100
UDCXa_ligQmQ0-Fs8_Yxmg,22,32,4,10,1,8,3,0,0,32,12.1212
ueBVlDmQ5XyOIeCLeZ1vmA,0,10,0,3,0,0,0,0,0,10,100
ueHGHuuik39Qc6LrJetJHA,0,1,0,0,0,0,0,0,0,1,100
uEon1ceGdTAJmpUVMsLpEg,0,9,0,1,0,0,0,0,0,9,100
UepJDGAhamqWntTYs-kevw,33,2,0,1,0,0,0,0,0,2,0
uEQ3nCdOBNOeJ0ow4Ds1vA,12,83,1,81,31,12,18,1,2,83,18.8235
uEwIzs9MxlP7BGQzYaAulA,0,3,0,1,1,1,0,0,0,3,100
uf4NBmRIzNT74mjOZh8iZw,0,7,0,1,1,0,0,0,0,7,100
UFL5vWoBHltBSLUQvB3Veg,12,2,0,1,1,0,0,15,1,2,0
uFTK7qRzB9B7Q4vaGwP2UA,12,92,10,41,13,15,2,3,1,92,10.4167
ufxMfeNJl7uBJLymBQ9mNQ,0,2,0,0,0,0,0,0,0,2,100
uFxxmJZpwzD3JZPBV7jXZg,0,2,0,1,0,0,0,0,0,2,100
ugDNlhSzxhPDonass1BstQ,0,3,0,0,0,2,0,0,0,3,100
uGHhxLe9sF-R7d13OfAgxw,0,8,0,4,3,4,0,0,0,8,100
uGLCgmb_6af6jEpTqNbhCw,0,4,0,4,3,0,0,0,0,4,100
ugQePL03HZW0O24atRcNFw,0,3,0,0,0,0,0,0,0,3,100
uGqMMbGDL3T0cE4ABTILnQ,0,11,0,2,0,0,0,0,0,11,18.1818
uGtS7MJiZOksf-oXa7zdGA,72,40,1,37,30,80,20,28,4,40,9.52381
uGVWsargJbCDrX9nd6vtsA,0,6,0,1,1,1,0,0,0,6,100
uh4GLPkkLb4-pa6-rMAGJg,0,11,0,2,0,0,0,0,0,11,100
uhHE5ApNaE-UMFSntNthoA,3,16,0,6,2,0,1,0,0,16,100
uhokTUTQzJ_oH2EVfhov5w,0,3,0,1,0,0,0,0,0,3,100
uHtUEUSM8YCzq4C4gQBSfw,0,6,0,0,0,1,0,0,1,6,16.6667
uhYhZvVrNIm3vKLDPP3D4Q,0,1,0,0,0,0,0,0,0,1,100
uHztXdqwZpjLHoBWRejV2Q,0,3,1,0,0,0,0,0,0,3,100
ui4DfohP2wEh-BJbr_2D-w,0,10,0,0,0,1,0,0,0,10,100
ui9Lvy8MNwEK4SYL7A6VTQ,0,4,0,0,0,2,0,0,0,4,100
uia1lok-MnnrJJ4AOF1UNA,0,1,0,0,0,0,0,0,0,1,100
uIFejAnOqLtjiHKD3ItsQg,0,10,0,2,2,1,0,0,0,10,100
uIuaMOlG9RKd_feXUCb_VA,0,7,3,0,0,0,0,0,1,7,100
UIUP0nuog8dKdqj_ttgVkQ,0,5,1,0,0,0,0,0,0,5,16.6667
uIvIL3rGkDrfTAvnojF6Rg,0,13,0,1,1,0,0,0,0,13,100
ujBxf5jrDaCl5wwgtleMPA,0,1,0,0,0,0,0,0,0,1,100
u-JE6jazqLpsxavUcrNtwQ,0,1,0,0,0,0,0,0,0,1,100
uJHwLC6Hv6kngyT5NlG1kg,0,1,0,0,0,0,0,0,0,1,0
ujPNgcGbBXXvZD_rd6dMew,10,16,0,2,0,1,1,0,0,16,100
uJtCjWxcYDYLJynreoViCw,0,2,0,0,0,0,0,0,0,2,100
uk8CS9XhQxrMBqF6U17K9A,18,32,1,15,3,7,4,4,0,32,6.25
UKnzWXa4nKQ6jM3SfMZikQ,2,4,1,1,0,0,1,1,0,4,0
ukwSt57Uh-Xnj7I82DTSJw,0,2,0,0,0,0,0,0,0,2,100
Ul8LcNLy3v9XdXjgvWPBuA,11,29,3,6,1,0,0,2,0,29,3.22581
uLmQbnjC_tb83RoG99oAOw,0,4,0,0,0,0,0,0,0,4,100
ulnefle25vGxgsSgFis7FQ,0,3,0,0,0,0,0,0,0,3,100
UlWDGR0QrBbdFsVY6ugocw,1826,448,42,3313,2342,1742,3851,285,156,448,6.80851
UlWjCZSmBLHQxuLim-pOuA,95,65,7,93,43,15,56,205,3,65,18.4615
uLWlKNzC5afQ3df4f2EdyQ,0,1,0,0,0,0,0,0,0,1,100
umeRMk8vPnzizQq-bSGWBA,6,2,0,0,0,0,1,0,0,2,0
UmFD5e1PTEUGKifigmdhKA,5,3,0,1,2,1,0,0,0,3,0
uMJsK3x-981hUP2dZAVDag,129,588,80,422,215,76,293,417,7,588,11.2179
un07eKwp0D3vKaJBOAfSCg,1,20,0,2,2,2,1,0,0,20,100
uNACrUisPhOSamssqUNjmQ,0,4,0,2,0,1,0,0,0,4,100
uNBzK4Tv8MRMyiKAjv3pfA,0,1,0,0,0,0,0,0,0,1,100
uO8cQUuQSm1HdR44Z6s-nw,2,5,0,0,0,0,0,0,0,5,100
uoecdgdlx0p-_7kZrn1k2Q,16,3,0,5,1,0,0,0,0,3,100
uOHd-VIlUlps6xvsJpINDQ,1,6,0,0,0,0,0,0,0,6,100
uovaPsSqoHGgENnnJPwwfg,5,2,0,3,0,0,1,0,0,2,0
uoxudgNxI6U_FBeL3VgW6w,1,69,12,16,10,16,1,0,0,69,98.5507
Up6WiW5L3l9Sq2sepJkv9A,10,3,1,3,0,1,0,0,0,3,0
UPeQOlaKLKUHzPctwbETiA,0,1,0,0,0,0,0,0,0,1,0
Up-qvW-0bxKZpIy55x97Tw,7,9,1,5,2,2,2,3,1,9,10
uPtiS1NoYI7c6DsGirodbg,0,7,0,0,0,0,0,0,0,7,100
UQ8gxoGLuwzlrutfCQXVdQ,116,26,1,32,15,14,23,12,1,26,18.5185
uQmm0MX7ZERcEqaJ_SZPdQ,0,1,0,0,0,0,0,0,0,1,100
uq-O7PIwjMm_851GIU86Rw,0,1,0,1,0,2,0,0,0,1,100
UQOwNrB3doA_V4gPznOx2Q,8,3,0,0,1,0,0,4,0,3,0
uQTZrPDE8NvAcBCOreuwhw,0,2,0,0,0,2,0,0,0,2,100
ur6P5a7HZIF7s10Wpa78-Q,0,7,0,2,1,1,0,0,0,7,100
uR9CDf5v_Gfp3jKW_zmnAg,5,26,2,29,8,11,3,36,1,26,15.3846
urNcWXWmwsAZPwW4_UwR6A,1,2,0,2,0,0,0,0,0,2,0
uspd7tNGRzMYU_WFJhyRBQ,0,7,0,2,0,0,1,0,0,7,100
us-pVlxJ9p5x82TXHahR6w,0,3,0,0,0,1,0,0,0,3,100
USZx-55MA2-lG2hBu6PWJA,823,558,29,2026,1668,778,1013,449,26,558,17.0358
uT_Pn1smpgzbfE8vCMRikA,0,2,0,0,0,0,0,0,0,2,100
UT4P_cuEzJhk-AGj8NOwMQ,21,57,8,135,98,51,112,0,0,57,1.75439
utf7K0Ukbf26ausCa3mFEg,0,1,0,0,0,0,0,0,0,1,100
UtkjXTiMfGRz4R1zDF3Kxg,164,711,384,2154,1553,1064,1031,0,15,711,3.87812
uU6fQWadr7Hx_MP0Vmy3kQ,91,77,3,159,82,337,42,3,18,77,16.8831
uUHoDfTM-N6bRZwKWkST7g,0,2,0,0,0,1,0,0,0,2,100
uUT-jzdRiUzO8D3Hq_GbtQ,0,3,0,2,0,0,0,0,0,3,100
Uuykne_Fs6Gm3RPAk4t-xQ,4,154,8,91,20,33,6,0,1,154,7.00637
uV6B-IcFkE6lKnZxOfbdLQ,0,2,0,0,0,0,0,0,0,2,100
uv7H6nyInVSdBOhMRvXgcA,0,2,1,0,0,1,1,0,0,2,100
uv97eSaNzZZF-LrVYXEdNQ,0,68,6,28,11,6,0,0,4,68,100
uVHMd_ETTXaktRDK7QyJHg,1,2,0,2,2,3,0,0,0,2,100
uvJVI8y5noF16r_PzIuD-A,0,4,0,3,1,0,0,0,0,4,100
Uvv77U1wpnp_jJXxhE96Bg,18,1,0,0,0,0,0,1,0,1,0
uvWWKett-BIRbvyLZXaloQ,0,1,0,0,0,0,0,0,0,1,100
UVzMpDTuzi15UGawuAqmGA,4,14,1,2,2,1,0,0,0,14,5.40541
uWA2tZEWCVq4EqqiupCfPA,0,4,0,0,0,0,0,0,0,4,100
uwa3zbQLn7PTqzt6uMYfow,0,2,0,0,0,1,0,0,0,2,0
UWT8_eEQVLsFaQfqUmX-Mw,31,85,10,64,15,10,19,19,1,85,10.5882
ux9vtxokDixqLbuginDhJA,0,1,0,1,0,0,0,0,0,1,100
uxCvzTt_bGOlTkz9p4s9ow,3,15,0,1,1,0,1,15,1,15,18.75
uXiL1A2NPZXQWQqO2b1hVg,0,6,0,1,1,0,0,0,0,6,100
uxIyGeAd_0EWRiCofiBqCQ,0,18,0,1,0,0,0,0,0,18,100
uXKlwWSpU6ov3etrJUIrDA,0,7,1,4,0,5,0,0,0,7,100
uXnan4wnP1DMf0Pu79I2nA,0,6,0,2,0,0,0,0,0,6,100
uxqvapwOCzewNyWhPGRrlw,0,5,0,0,0,0,1,0,0,5,100
uy5e4Me_OLGYZHKett625g,0,6,0,1,0,0,0,0,0,6,100
uYdHCWdUf8vRLpUYWHwRqg,0,6,0,2,2,1,0,0,0,6,100
uyIRXZ7SJSVDtjocQMYIZw,1,7,0,0,0,0,0,0,0,7,100
UyjGnheZS8drWw92QUHGsw,0,2,0,2,2,1,0,0,0,2,0
uyL9PhVgwVXG_LColF77OA,0,7,0,0,0,0,0,0,1,7,100
uyR82Z2erV-HbC_nwss14Q,0,1,0,3,3,4,0,0,0,1,100
uYsEglz_iCKh3oWJEDD0Gw,0,8,0,0,1,1,0,0,0,8,100
uYwcYKpDELHfVbiNcQKCoA,0,10,0,6,1,1,0,1,0,10,10
uzbB-Die29fujlgKpM2_PA,0,1,0,1,1,1,0,0,0,1,0
uzG_f8uNRRl5V__zBAGW6A,0,1,0,0,0,0,0,0,0,1,100
uZIOTvxyW0GBUnmEZfKnJg,0,4,0,0,0,0,0,0,0,4,100
uZw2ShVKA-SZjgyZPvC_HA,17,5,0,3,2,0,0,3,0,5,0
uzYtkDjZGgdFWeoCJB1HZg,0,17,0,2,0,2,0,0,0,17,94.4444
v_edh6W235JwgmOurIn-jw,0,8,0,4,2,1,0,0,0,8,100
V_f1Ugnbmp1lIo4FcNc-lw,98,11,1,18,1,2,2,1,2,11,9.09091
v_I6-mXFHJ9U-MNj2rghBg,0,1,0,1,1,1,0,0,0,1,100
v_QhnS3fH3kN--4IdSI9fA,0,4,1,0,1,0,0,0,0,4,100
V_W78pH5ktd3X4FW6S_hmw,10,18,0,6,2,0,0,0,0,18,0
v0i50NSEIuWZpUpzy9bkFQ,29,150,17,716,482,387,440,0,12,150,18.1818
v0kpwOJXkcwNt0YfbHFV0A,0,3,0,1,0,0,0,0,0,3,100
V19BgIiWiN5FRUPdZqId7Q,14,231,47,280,78,21,47,7,4,231,7.75862
v2Ag2T514EILa4onTrzOMw,0,2,0,0,0,0,0,0,0,2,100
v2roLXH1PySfGN8SSpv8gg,0,5,1,1,0,0,0,0,0,5,100
v38hTPXN08kJ2gm5zjm_kg,1,4,1,1,3,5,0,0,0,4,100
v3By5dS8goTX_3hW03V5Lg,20,40,3,23,12,15,5,0,2,40,14.2857
V3iolbkHGzVqvz8tuGck5Q,0,3,1,0,0,0,0,0,0,3,0
V3XNq-h3BK3OJOTg1Str9Q,0,1,0,0,0,0,0,0,0,1,0
v4hGSqoOmBe2mZFh887shA,0,1,0,0,0,1,0,0,0,1,100
V4VPgeljv0iD1YOyJzfPzQ,42,13,0,18,8,11,3,5,2,13,13.3333
v55wOQ8uKXcVFd-9Z_Wqqw,22,86,6,118,28,30,9,0,0,86,6.25
v59cQWmfOXcoCV9yPuPaAA,0,1,0,0,0,0,0,0,0,1,100
V5c4qOM0gAQ-E4QC9cXMXg,3,144,13,165,71,147,19,0,0,144,8.72483
v5O9mQhOw-XnxiUYC9na4g,8,27,0,2,1,1,2,0,1,27,100
v67pUYwqutPg6E_2jNerjQ,0,2,1,0,0,0,0,0,0,2,100
v6PKOFGhjWhw_cUpLrQyOw,7,73,8,90,15,23,5,0,0,73,16
v6pZow6rQeU2KaIf8JdpEQ,0,1,0,0,0,0,0,0,0,1,100
v7aad4dwznHGUqicAkYxow,8,21,0,21,8,13,1,0,0,21,100
v7Dfc2p8Vo4J1mhpwsok3Q,0,5,0,8,2,1,2,0,0,5,100
v7hskjCCGuk91lszzdat0w,0,6,0,0,0,0,0,0,0,6,100
v7zUqC4HQfZBIsmLxGSgwA,157,177,40,397,211,208,156,179,7,177,7.34463
V87-V1YE7KjnGwLYWrDzpg,43,215,29,60,25,48,7,74,1,215,12.5541
v8aVYjXCciT0f7btiOkzA,5,5,1,2,1,1,0,0,0,5,16.6667
v8BuauoLJWbCXsy3yMOacA,6,12,0,2,2,1,0,0,0,12,100
